"","date","depth","treatment","plot","variable2","value"
"10934",2018-11-24,"0-10","W",6,"temperature",24.064905
"10935",2018-11-25,"0-10","W",6,"temperature",24.2578706944444
"10936",2018-11-26,"0-10","W",6,"temperature",24.7171072222222
"10937",2018-11-27,"0-10","W",6,"temperature",24.491735
"10938",2018-11-28,"0-10","W",6,"temperature",23.9725468055556
"10939",2018-11-29,"0-10","W",6,"temperature",22.783365
"10940",2018-11-30,"0-10","W",6,"temperature",23.6004890277778
"10941",2018-12-01,"0-10","W",6,"temperature",23.9246026388889
"10942",2018-12-02,"0-10","W",6,"temperature",23.6700665277778
"10943",2018-12-03,"0-10","W",6,"temperature",23.5812570833333
"10944",2018-12-04,"0-10","W",6,"temperature",23.7012355555556
"10945",2018-12-05,"0-10","W",6,"temperature",23.5392444444444
"10946",2018-12-06,"0-10","W",6,"temperature",23.4466191666667
"10947",2018-12-07,"0-10","W",6,"temperature",24.1055670833333
"10948",2018-12-08,"0-10","W",6,"temperature",23.6497419444444
"10949",2018-12-09,"0-10","W",6,"temperature",22.8105544444444
"10950",2018-12-10,"0-10","W",6,"temperature",23.2106595833333
"10951",2018-12-11,"0-10","W",6,"temperature",23.33821
"10952",2018-12-12,"0-10","W",6,"temperature",22.8891793055556
"10953",2018-12-13,"0-10","W",6,"temperature",23.1447408333333
"10954",2018-12-14,"0-10","W",6,"temperature",23.4371672222222
"10955",2018-12-15,"0-10","W",6,"temperature",23.3853502777778
"10956",2018-12-16,"0-10","W",6,"temperature",23.4144433333333
"10957",2018-12-17,"0-10","W",6,"temperature",22.9525634722222
"10958",2018-12-18,"0-10","W",6,"temperature",22.4797993055556
"10959",2018-12-19,"0-10","W",6,"temperature",22.5795293055556
"10960",2018-12-20,"0-10","W",6,"temperature",22.9660877777778
"10961",2018-12-21,"0-10","W",6,"temperature",23.0899618055556
"10962",2018-12-22,"0-10","W",6,"temperature",23.3156748611111
"10963",2018-12-23,"0-10","W",6,"temperature",23.6848933333333
"10964",2018-12-24,"0-10","W",6,"temperature",23.08203875
"10965",2018-12-25,"0-10","W",6,"temperature",23.0326695833333
"10966",2018-12-26,"0-10","W",6,"temperature",23.2751104166667
"10967",2018-12-27,"0-10","W",6,"temperature",23.8194695833333
"10968",2018-12-28,"0-10","W",6,"temperature",23.9329593055556
"10969",2018-12-29,"0-10","W",6,"temperature",23.5623381944444
"10970",2018-12-30,"0-10","W",6,"temperature",23.1686018055556
"10971",2018-12-31,"0-10","W",6,"temperature",22.6200875
"10972",2019-01-01,"0-10","W",6,"temperature",22.8256586111111
"10973",2019-01-02,"0-10","W",6,"temperature",22.9132045833333
"10974",2019-01-03,"0-10","W",6,"temperature",23.2971988888889
"10975",2019-01-04,"0-10","W",6,"temperature",23.0479393055556
"10976",2019-01-05,"0-10","W",6,"temperature",23.4086648611111
"10977",2019-01-06,"0-10","W",6,"temperature",23.3001891666667
"10978",2019-01-07,"0-10","W",6,"temperature",23.2306008333333
"10979",2019-01-08,"0-10","W",6,"temperature",22.6373033333333
"10980",2019-01-09,"0-10","W",6,"temperature",22.6141106944444
"10981",2019-01-10,"0-10","W",6,"temperature",22.7050266666667
"10982",2019-01-11,"0-10","W",6,"temperature",22.9634606944444
"10983",2019-01-12,"0-10","W",6,"temperature",22.3843161111111
"10984",2019-01-13,"0-10","W",6,"temperature",22.6707340277778
"10985",2019-01-14,"0-10","W",6,"temperature",22.2628973611111
"10986",2019-01-15,"0-10","W",6,"temperature",21.84848125
"10987",2019-01-16,"0-10","W",6,"temperature",22.16280625
"10988",2019-01-17,"0-10","W",6,"temperature",22.0998184722222
"10989",2019-01-18,"0-10","W",6,"temperature",22.0764681944444
"10990",2019-01-19,"0-10","W",6,"temperature",21.7872016666667
"10991",2019-01-20,"0-10","W",6,"temperature",21.7199144444444
"10992",2019-01-21,"0-10","W",6,"temperature",22.3908733333333
"10993",2019-01-22,"0-10","W",6,"temperature",22.4686609722222
"10994",2019-01-23,"0-10","W",6,"temperature",22.5741633333333
"10995",2019-01-24,"0-10","W",6,"temperature",22.5237991666667
"10996",2019-01-25,"0-10","W",6,"temperature",22.4766241666667
"10997",2019-01-26,"0-10","W",6,"temperature",21.8520384722222
"10998",2019-01-27,"0-10","W",6,"temperature",21.6875501388889
"10999",2019-01-28,"0-10","W",6,"temperature",22.3714676388889
"11000",2019-01-29,"0-10","W",6,"temperature",22.2612688888889
"11001",2019-01-30,"0-10","W",6,"temperature",22.7713297222222
"11002",2019-01-31,"0-10","W",6,"temperature",22.7377611111111
"11003",2019-02-01,"0-10","W",6,"temperature",22.2069544444444
"11004",2019-02-02,"0-10","W",6,"temperature",21.9955879166667
"11005",2019-02-03,"0-10","W",6,"temperature",22.3410205555556
"11006",2019-02-04,"0-10","W",6,"temperature",21.9963027777778
"11007",2019-02-05,"0-10","W",6,"temperature",21.9823825
"11008",2019-02-06,"0-10","W",6,"temperature",22.6931345833333
"11009",2019-02-07,"0-10","W",6,"temperature",22.6141545833333
"11010",2019-02-08,"0-10","W",6,"temperature",22.8080469444444
"11011",2019-02-09,"0-10","W",6,"temperature",22.3919876388889
"11012",2019-02-10,"0-10","W",6,"temperature",22.6956063888889
"11013",2019-02-11,"0-10","W",6,"temperature",22.7380326388889
"11014",2019-02-12,"0-10","W",6,"temperature",22.6280938888889
"11015",2019-02-13,"0-10","W",6,"temperature",22.8977784722222
"11016",2019-02-14,"0-10","W",6,"temperature",22.8594783333333
"11017",2019-02-15,"0-10","W",6,"temperature",23.0749190277778
"11018",2019-02-16,"0-10","W",6,"temperature",23.2935270833333
"11019",2019-02-17,"0-10","W",6,"temperature",23.8363184722222
"11020",2019-02-18,"0-10","W",6,"temperature",22.9688655555556
"11021",2019-02-19,"0-10","W",6,"temperature",22.2787158333333
"11022",2019-02-20,"0-10","W",6,"temperature",22.8069606944444
"11023",2019-02-21,"0-10","W",6,"temperature",22.5974383333333
"11024",2019-02-22,"0-10","W",6,"temperature",23.4512090277778
"11025",2019-02-23,"0-10","W",6,"temperature",23.0984020833333
"11026",2019-02-24,"0-10","W",6,"temperature",23.0013038888889
"11027",2019-02-25,"0-10","W",6,"temperature",22.3338508333333
"11028",2019-02-26,"0-10","W",6,"temperature",23.1586854166667
"11029",2019-02-27,"0-10","W",6,"temperature",22.9758193055556
"11030",2019-02-28,"0-10","W",6,"temperature",22.9418083333333
"11031",2019-03-01,"0-10","W",6,"temperature",23.2214980555556
"11032",2019-03-02,"0-10","W",6,"temperature",23.0814447222222
"11033",2019-03-03,"0-10","W",6,"temperature",23.0551033333333
"11034",2019-03-04,"0-10","W",6,"temperature",22.9565904166667
"11035",2019-03-05,"0-10","W",6,"temperature",23.2842338888889
"11036",2019-03-06,"0-10","W",6,"temperature",23.2176765277778
"11037",2019-03-07,"0-10","W",6,"temperature",22.9552394444444
"11038",2019-03-08,"0-10","W",6,"temperature",22.8281626388889
"11039",2019-03-09,"0-10","W",6,"temperature",23.0450290277778
"11040",2019-03-10,"0-10","W",6,"temperature",22.6955418055556
"11041",2019-03-11,"0-10","W",6,"temperature",22.8420273611111
"11042",2019-03-12,"0-10","W",6,"temperature",22.3865344444444
"11043",2019-03-13,"0-10","W",6,"temperature",22.15250875
"11044",2019-03-14,"0-10","W",6,"temperature",22.26471125
"11045",2019-03-15,"0-10","W",6,"temperature",22.5025644444444
"11046",2019-03-16,"0-10","W",6,"temperature",22.8643655555556
"11047",2019-03-17,"0-10","W",6,"temperature",22.5263890277778
"11048",2019-03-18,"0-10","W",6,"temperature",22.6017995833333
"11049",2019-03-19,"0-10","W",6,"temperature",22.5047679166667
"11050",2019-03-20,"0-10","W",6,"temperature",23.11331875
"11051",2019-03-21,"0-10","W",6,"temperature",23.0162397222222
"11052",2019-03-22,"0-10","W",6,"temperature",23.08959
"11053",2019-03-23,"0-10","W",6,"temperature",22.7847305555556
"11054",2019-03-24,"0-10","W",6,"temperature",23.3555077777778
"11055",2019-03-25,"0-10","W",6,"temperature",23.4844288888889
"11056",2019-03-26,"0-10","W",6,"temperature",23.7825327777778
"11057",2019-03-27,"0-10","W",6,"temperature",23.4786776388889
"11058",2019-03-28,"0-10","W",6,"temperature",23.2243198611111
"11059",2019-03-29,"0-10","W",6,"temperature",23.6388138888889
"11060",2019-03-30,"0-10","W",6,"temperature",23.6447972222222
"11061",2019-03-31,"0-10","W",6,"temperature",23.7887625
"11062",2019-04-01,"0-10","W",6,"temperature",23.5389183333333
"11063",2019-04-02,"0-10","W",6,"temperature",23.6051483333333
"11064",2019-04-03,"0-10","W",6,"temperature",23.211505
"11065",2019-04-04,"0-10","W",6,"temperature",23.1795208333333
"11066",2019-04-05,"0-10","W",6,"temperature",23.2997815277778
"11067",2019-04-06,"0-10","W",6,"temperature",23.5661919444444
"11068",2019-04-07,"0-10","W",6,"temperature",23.2571759722222
"11069",2019-04-08,"0-10","W",6,"temperature",23.2842177777778
"11070",2019-04-09,"0-10","W",6,"temperature",22.9664005555556
"11071",2019-04-10,"0-10","W",6,"temperature",23.3389386111111
"11072",2019-04-11,"0-10","W",6,"temperature",23.9665686111111
"11073",2019-04-12,"0-10","W",6,"temperature",24.4073423611111
"11074",2019-04-13,"0-10","W",6,"temperature",23.9706158333333
"11075",2019-04-14,"0-10","W",6,"temperature",23.6102284722222
"11076",2019-04-15,"0-10","W",6,"temperature",23.3873520833333
"11077",2019-04-16,"0-10","W",6,"temperature",24.0827579166667
"11078",2019-04-17,"0-10","W",6,"temperature",23.5581047222222
"11079",2019-04-18,"0-10","W",6,"temperature",23.9998083333333
"11080",2019-04-19,"0-10","W",6,"temperature",24.1439575
"11081",2019-04-20,"0-10","W",6,"temperature",24.3218729166667
"11082",2019-04-21,"0-10","W",6,"temperature",23.6584381944444
"11083",2019-04-22,"0-10","W",6,"temperature",23.2971977777778
"11084",2019-04-23,"0-10","W",6,"temperature",22.5803368888889
"11085",2017-02-14,"20-30","W",6,"temperature",24.8966537777778
"11086",2017-02-27,"20-30","W",6,"temperature",24.9186865705128
"11087",2017-03-13,"20-30","W",6,"temperature",24.571923422619
"11088",2017-03-24,"20-30","W",6,"temperature",25.4604656018519
"11089",2017-04-13,"20-30","W",6,"temperature",25.6128536805556
"11090",2017-05-06,"20-30","W",6,"temperature",26.8586945833333
"11091",2017-05-23,"20-30","W",6,"temperature",27.1911116944444
"11092",2017-06-09,"20-30","W",6,"temperature",27.2950573541667
"11093",2017-06-26,"20-30","W",6,"temperature",27.3050014583333
"11094",2017-07-11,"20-30","W",6,"temperature",27.4304176944444
"11095",2017-07-24,"20-30","W",6,"temperature",27.8448600641026
"11096",2017-08-06,"20-30","W",6,"temperature",27.6790346153846
"11097",2017-08-22,"20-30","W",6,"temperature",27.6087166435185
"11098",2017-09-21,"20-30","W",6,"temperature",26.442495327381
"11099",2017-10-20,"20-30","W",6,"temperature",25.9310278888889
"11100",2017-11-05,"20-30","W",6,"temperature",25.7843267666667
"11101",2017-11-22,"20-30","W",6,"temperature",25.1524942130178
"11102",2017-12-05,"20-30","W",6,"temperature",24.4289963141026
"11103",2017-12-20,"20-30","W",6,"temperature",24.0957176666667
"11104",2018-01-03,"20-30","W",6,"temperature",23.7945990178571
"11105",2018-01-18,"20-30","W",6,"temperature",23.9842420669142
"11106",2018-01-31,"20-30","W",6,"temperature",23.4827359935897
"11107",2018-02-15,"20-30","W",6,"temperature",23.4681845833333
"11108",2018-02-27,"20-30","W",6,"temperature",23.0237739166667
"11109",2018-03-16,"20-30","W",6,"temperature",23.6494373579545
"11110",2018-04-04,"20-30","W",6,"temperature",24.1432036775362
"11111",2018-04-18,"20-30","W",6,"temperature",24.9535797619048
"11112",2018-05-02,"20-30","W",6,"temperature",25.2955869345238
"11113",2018-05-16,"20-30","W",6,"temperature",25.7358322222222
"11114",2018-05-30,"20-30","W",6,"temperature",26.8414879166667
"11115",2018-06-14,"20-30","W",6,"temperature",27.0086681944444
"11116",2018-06-27,"20-30","W",6,"temperature",26.4682404861111
"11117",2018-07-04,"20-30","W",6,"temperature",27.12494875
"11118",2018-07-05,"20-30","W",6,"temperature",27.13481
"11119",2018-07-06,"20-30","W",6,"temperature",27.01641375
"11120",2018-07-07,"20-30","W",6,"temperature",27.0026841666667
"11121",2018-07-08,"20-30","W",6,"temperature",26.91278875
"11122",2018-07-09,"20-30","W",6,"temperature",26.0389045833333
"11123",2018-07-10,"20-30","W",6,"temperature",25.6227854166667
"11124",2018-07-11,"20-30","W",6,"temperature",26.4552552173913
"11125",2018-07-12,"20-30","W",6,"temperature",26.6236770833333
"11126",2018-07-13,"20-30","W",6,"temperature",26.5359820833333
"11127",2018-07-14,"20-30","W",6,"temperature",26.7588454166667
"11128",2018-07-15,"20-30","W",6,"temperature",26.8655179166667
"11129",2018-07-16,"20-30","W",6,"temperature",26.9097045833333
"11130",2018-07-17,"20-30","W",6,"temperature",27.0687966666667
"11131",2018-07-18,"20-30","W",6,"temperature",27.11271
"11132",2018-07-19,"20-30","W",6,"temperature",27.02274875
"11133",2018-07-20,"20-30","W",6,"temperature",27.18168375
"11134",2018-07-21,"20-30","W",6,"temperature",27.2890241666667
"11135",2018-07-22,"20-30","W",6,"temperature",27.17660125
"11136",2018-07-23,"20-30","W",6,"temperature",26.9148058333333
"11137",2018-07-24,"20-30","W",6,"temperature",26.8354841666667
"11138",2018-07-25,"20-30","W",6,"temperature",26.8530370833333
"11139",2018-07-26,"20-30","W",6,"temperature",26.9100833333333
"11140",2018-07-27,"20-30","W",6,"temperature",26.96169625
"11141",2018-07-28,"20-30","W",6,"temperature",26.999105
"11142",2018-07-29,"20-30","W",6,"temperature",26.8128716666667
"11143",2018-07-30,"20-30","W",6,"temperature",26.8212366666667
"11144",2018-07-31,"20-30","W",6,"temperature",26.8664516666667
"11145",2018-08-01,"20-30","W",6,"temperature",26.74636
"11146",2018-08-02,"20-30","W",6,"temperature",26.4480970833333
"11147",2018-08-03,"20-30","W",6,"temperature",26.3936108333333
"11148",2018-08-04,"20-30","W",6,"temperature",26.45623125
"11149",2018-08-05,"20-30","W",6,"temperature",26.5438229166667
"11150",2018-08-06,"20-30","W",6,"temperature",26.75165
"11151",2018-08-07,"20-30","W",6,"temperature",26.9350975
"11152",2018-08-08,"20-30","W",6,"temperature",26.89452
"11153",2018-08-09,"20-30","W",6,"temperature",26.8056454166667
"11154",2018-08-10,"20-30","W",6,"temperature",26.6357333333333
"11155",2018-08-11,"20-30","W",6,"temperature",26.55996375
"11156",2018-08-12,"20-30","W",6,"temperature",26.6394858333333
"11157",2018-08-13,"20-30","W",6,"temperature",26.5914041666667
"11158",2018-08-14,"20-30","W",6,"temperature",26.6561595833333
"11159",2018-08-15,"20-30","W",6,"temperature",26.7525354166667
"11160",2018-08-16,"20-30","W",6,"temperature",26.6637625
"11161",2018-08-17,"20-30","W",6,"temperature",26.5810375
"11162",2018-08-18,"20-30","W",6,"temperature",26.530985
"11163",2018-08-19,"20-30","W",6,"temperature",26.4156554166667
"11164",2018-08-20,"20-30","W",6,"temperature",26.3848466666667
"11165",2018-08-21,"20-30","W",6,"temperature",26.4816879166667
"11166",2018-08-22,"20-30","W",6,"temperature",26.5109325
"11167",2018-08-23,"20-30","W",6,"temperature",26.55834
"11168",2018-08-24,"20-30","W",6,"temperature",26.3328533333333
"11169",2018-08-25,"20-30","W",6,"temperature",26.23136125
"11170",2018-08-26,"20-30","W",6,"temperature",26.273135
"11171",2018-08-27,"20-30","W",6,"temperature",26.25661625
"11172",2018-08-28,"20-30","W",6,"temperature",26.266155
"11173",2018-08-29,"20-30","W",6,"temperature",26.3161225
"11174",2018-08-30,"20-30","W",6,"temperature",26.0170429166667
"11175",2018-08-31,"20-30","W",6,"temperature",25.82306
"11176",2018-09-01,"20-30","W",6,"temperature",26.0424970833333
"11177",2018-09-02,"20-30","W",6,"temperature",25.9833716666667
"11178",2018-09-03,"20-30","W",6,"temperature",26.0632941666667
"11179",2018-09-04,"20-30","W",6,"temperature",26.1638991666667
"11180",2018-09-05,"20-30","W",6,"temperature",26.2519541666667
"11181",2018-09-06,"20-30","W",6,"temperature",26.1254754166667
"11182",2018-09-07,"20-30","W",6,"temperature",26.1200325
"11183",2018-09-08,"20-30","W",6,"temperature",26.13073125
"11184",2018-09-09,"20-30","W",6,"temperature",26.0704025
"11185",2018-09-10,"20-30","W",6,"temperature",25.8702108333333
"11186",2018-09-11,"20-30","W",6,"temperature",25.82382625
"11187",2018-09-12,"20-30","W",6,"temperature",25.8261191666667
"11188",2018-09-13,"20-30","W",6,"temperature",26.08981875
"11189",2018-09-14,"20-30","W",6,"temperature",26.1180729166667
"11190",2018-09-15,"20-30","W",6,"temperature",25.80936
"11191",2018-09-16,"20-30","W",6,"temperature",26.0290058333333
"11192",2018-09-17,"20-30","W",6,"temperature",26.0822429166667
"11193",2018-09-18,"20-30","W",6,"temperature",26.233825
"11194",2018-09-19,"20-30","W",6,"temperature",26.24582125
"11195",2018-09-20,"20-30","W",6,"temperature",26.2798158333333
"11196",2018-09-21,"20-30","W",6,"temperature",26.1479975
"11197",2018-09-22,"20-30","W",6,"temperature",25.9878116666667
"11198",2018-09-23,"20-30","W",6,"temperature",25.90267375
"11199",2018-09-24,"20-30","W",6,"temperature",25.8714541666667
"11200",2018-09-25,"20-30","W",6,"temperature",25.7287429166667
"11201",2018-09-26,"20-30","W",6,"temperature",25.7352925
"11202",2018-09-27,"20-30","W",6,"temperature",25.8854041666667
"11203",2018-09-28,"20-30","W",6,"temperature",26.2358266666667
"11204",2018-09-29,"20-30","W",6,"temperature",26.613835
"11205",2018-09-30,"20-30","W",6,"temperature",26.7416208333333
"11206",2018-10-01,"20-30","W",6,"temperature",26.6399091666667
"11207",2018-10-02,"20-30","W",6,"temperature",26.4147304166667
"11208",2018-10-03,"20-30","W",6,"temperature",26.2905320833333
"11209",2018-10-04,"20-30","W",6,"temperature",26.3415804166667
"11210",2018-10-05,"20-30","W",6,"temperature",26.4380233333333
"11211",2018-10-06,"20-30","W",6,"temperature",26.52100625
"11212",2018-10-07,"20-30","W",6,"temperature",26.62027125
"11213",2018-10-08,"20-30","W",6,"temperature",26.8297025
"11214",2018-10-09,"20-30","W",6,"temperature",26.95700125
"11215",2018-10-10,"20-30","W",6,"temperature",26.68661
"11216",2018-10-11,"20-30","W",6,"temperature",26.4700520833333
